insertId,"labels.""k8s-pod/app""","labels.""k8s-pod/app_kubernetes_io/managed-by""","labels.""k8s-pod/app_kubernetes_io/name""","labels.""k8s-pod/pod-template-hash""","labels.""k8s-pod/version""",logName,receiveTimestamp,resource.labels.cluster_name,resource.labels.container_name,resource.labels.location,resource.labels.namespace_name,resource.labels.pod_name,resource.labels.project_id,resource.type,severity,textPayload,timestamp
3swxxh5b4ebvuxcuw,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      _schema: [Object],
",2021-04-06T15:25:51.157618466Z
3swxxh5b4ebvuxcuv,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      _createdBy: [Object],
",2021-04-06T15:25:51.157613617Z
3swxxh5b4ebvuxcuu,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      RiskScore: [Object],
",2021-04-06T15:25:51.157608719Z
3swxxh5b4ebvuxcut,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      Originator: [Object],
",2021-04-06T15:25:51.157603915Z
3swxxh5b4ebvuxcus,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      MaturityDate: [Object],
",2021-04-06T15:25:51.157598709Z
3swxxh5b4ebvuxcur,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      AssetValue: [Object],
",2021-04-06T15:25:51.157593785Z
3swxxh5b4ebvuxcuq,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      AssetIdentifier: [Object],
",2021-04-06T15:25:51.157585274Z
3swxxh5b4ebvuxcup,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    attributes: {
",2021-04-06T15:25:51.157580179Z
3swxxh5b4ebvuxcuo,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    data: {},
",2021-04-06T15:25:51.157575077Z
3swxxh5b4ebvuxcun,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    },
",2021-04-06T15:25:51.157551193Z
3swxxh5b4ebvuxcum,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      fingerprint: '0x949a96c5d7dd13f6e0ecec4aec9c7cd24cc9b6b4688146256dc565af9a3047f0'
",2021-04-06T15:25:51.157545897Z
3swxxh5b4ebvuxcul,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      nfts: null,
",2021-04-06T15:25:51.157540602Z
3swxxh5b4ebvuxcuk,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      write_access: [Array],
",2021-04-06T15:25:51.157535542Z
3swxxh5b4ebvuxcuj,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      read_access: null,
",2021-04-06T15:25:51.157530505Z
3swxxh5b4ebvuxcui,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      created_at: '2021-04-06T15:25:42Z',
",2021-04-06T15:25:51.157525579Z
3swxxh5b4ebvuxcuh,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      author: '0x9D507de4349123E6D07dB73290dc7D38222EE6df',
",2021-04-06T15:25:51.157520639Z
3swxxh5b4ebvuxcug,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      version_id: '0x9b6ac72bd26a9aa3e987bdf5d03dc64fc73d6edce282852deea1bcd0ead5f009',
",2021-04-06T15:25:51.157515485Z
3swxxh5b4ebvuxcuf,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      document_id: '0x2f1e369cca485e22f7d7775d76a9f7451611c62234221d8b5370fa8e047dd44b',
",2021-04-06T15:25:51.157510427Z
3swxxh5b4ebvuxcue,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    header: {
",2021-04-06T15:25:51.157505757Z
3swxxh5b4ebvuxcud,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    ownerId: 'I6SaCpyttTMRFZZ1',
",2021-04-06T15:25:51.157500812Z
3swxxh5b4ebvuxcuc,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    organizationId: '0xd2fd865a920b23cd539791cd7948c53515592146',
",2021-04-06T15:25:51.157495758Z
3swxxh5b4ebvuxcub,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  {
",2021-04-06T15:25:51.157490551Z
3swxxh5b4ebvuxcua,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  },
",2021-04-06T15:25:51.157485158Z
3swxxh5b4ebvuxctz,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    updatedAt: 2021-04-06T15:25:51.144Z
",2021-04-06T15:25:51.157466854Z
3swxxh5b4ebvuxcty,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    createdAt: 2021-04-06T15:25:40.660Z,
",2021-04-06T15:25:51.157461879Z
3swxxh5b4ebvuxctx,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    _id: '1Uli86ki6AW5kl32',
",2021-04-06T15:25:51.157457232Z
3swxxh5b4ebvuxctw,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    organizationId: '0x9d507de4349123e6d07db73290dc7d38222ee6df',
",2021-04-06T15:25:51.157452122Z
3swxxh5b4ebvuxctv,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    nft_status: 'No NFT minted',
",2021-04-06T15:25:51.157447376Z
3swxxh5b4ebvuxctu,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    document_status: 'Created',
",2021-04-06T15:25:51.157442234Z
3swxxh5b4ebvuxctt,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    ownerId: 'rOIqQkBUyUk7jiXo',
",2021-04-06T15:25:51.157437534Z
3swxxh5b4ebvuxcts,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    },
",2021-04-06T15:25:51.157432758Z
3swxxh5b4ebvuxctr,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      transaction_type: [Object]
",2021-04-06T15:25:51.157427917Z
3swxxh5b4ebvuxctq,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      result: [Object],
",2021-04-06T15:25:51.157422753Z
3swxxh5b4ebvuxctp,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      reference_id: [Object],
",2021-04-06T15:25:51.157417510Z
3swxxh5b4ebvuxcto,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      payor: [Object],
",2021-04-06T15:25:51.157412984Z
3swxxh5b4ebvuxctn,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      payment_terms: [Object],
",2021-04-06T15:25:51.157408263Z
3swxxh5b4ebvuxctm,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      payee: [Object],
",2021-04-06T15:25:51.157387456Z
3swxxh5b4ebvuxctl,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      invoice_nr: [Object],
",2021-04-06T15:25:51.157370654Z
3swxxh5b4ebvuxctk,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      invoice_date: [Object],
",2021-04-06T15:25:51.157365534Z
3swxxh5b4ebvuxctj,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      invoice_amount: [Object],
",2021-04-06T15:25:51.157360925Z
3swxxh5b4ebvuxcti,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      entity_nr: [Object],
",2021-04-06T15:25:51.157356061Z
3swxxh5b4ebvuxcth,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      entity_name: [Object],
",2021-04-06T15:25:51.157350611Z
3swxxh5b4ebvuxctg,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      currency: [Object],
",2021-04-06T15:25:51.157342922Z
3swxxh5b4ebvuxctf,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      comments: [Object],
",2021-04-06T15:25:51.157301146Z
3swxxh5b4ebvuxcte,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      _schema: [Object],
",2021-04-06T15:25:51.157296048Z
3swxxh5b4ebvuxctd,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      _createdBy: [Object],
",2021-04-06T15:25:51.157290847Z
3swxxh5b4ebvuxctc,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      RiskScore: [Object],
",2021-04-06T15:25:51.157285627Z
3swxxh5b4ebvuxctb,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      Originator: [Object],
",2021-04-06T15:25:51.157278980Z
3swxxh5b4ebvuxcta,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      MaturityDate: [Object],
",2021-04-06T15:25:51.157273380Z
3swxxh5b4ebvuxcsz,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      AssetValue: [Object],
",2021-04-06T15:25:51.157268220Z
3swxxh5b4ebvuxcsy,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      AssetIdentifier: [Object],
",2021-04-06T15:25:51.157263228Z
3swxxh5b4ebvuxcsx,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    attributes: {
",2021-04-06T15:25:51.157257882Z
3swxxh5b4ebvuxcsw,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    data: {},
",2021-04-06T15:25:51.157252632Z
3swxxh5b4ebvuxcsv,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    scheme: 'generic',
",2021-04-06T15:25:51.157247597Z
3swxxh5b4ebvuxcsu,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    },
",2021-04-06T15:25:51.157242916Z
3swxxh5b4ebvuxcst,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      fingerprint: '0x949a96c5d7dd13f6e0ecec4aec9c7cd24cc9b6b4688146256dc565af9a3047f0'
",2021-04-06T15:25:51.157236808Z
3swxxh5b4ebvuxcss,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      status: 'pending',
",2021-04-06T15:25:51.157217730Z
3swxxh5b4ebvuxcsr,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      nfts: null,
",2021-04-06T15:25:51.157212386Z
3swxxh5b4ebvuxcsq,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      write_access: [Array],
",2021-04-06T15:25:51.157207354Z
3swxxh5b4ebvuxcsp,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      read_access: null,
",2021-04-06T15:25:51.157202386Z
3swxxh5b4ebvuxcso,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      created_at: '',
",2021-04-06T15:25:51.157197307Z
3swxxh5b4ebvuxcsn,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      author: '0x0000000000000000000000000000000000000000',
",2021-04-06T15:25:51.157192008Z
3swxxh5b4ebvuxcsm,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      version_id: '0x9b6ac72bd26a9aa3e987bdf5d03dc64fc73d6edce282852deea1bcd0ead5f009',
",2021-04-06T15:25:51.157186676Z
3swxxh5b4ebvuxcsl,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      document_id: '0x2f1e369cca485e22f7d7775d76a9f7451611c62234221d8b5370fa8e047dd44b',
",2021-04-06T15:25:51.157181024Z
3swxxh5b4ebvuxcsk,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    header: {
",2021-04-06T15:25:51.157175407Z
3swxxh5b4ebvuxcsj,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  {
",2021-04-06T15:25:51.157158094Z
3swxxh5b4ebvuxcsi,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"after commit updated docs [
",2021-04-06T15:25:51.157111975Z
3swxxh5b4ebvuxcsh,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"}
",2021-04-06T15:25:51.138473985Z
3swxxh5b4ebvuxcsg,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  last_updated: '2021-04-06T15:25:50.95125327Z'
",2021-04-06T15:25:51.138469004Z
3swxxh5b4ebvuxcsf,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  message: '',
",2021-04-06T15:25:51.138463956Z
3swxxh5b4ebvuxcse,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  status: 'success',
",2021-04-06T15:25:51.138457556Z
3swxxh5b4ebvuxcsd,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  job_id: '0xe703997da06a41c980d82cbdc3ddccb3',
",2021-04-06T15:25:51.138430791Z
3swxxh5b4ebvuxcsc,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"Job Complete {
",2021-04-06T15:25:51.138403560Z
3swxxh5b4ebvuxcsb,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"}
",2021-04-06T15:25:51.048157192Z
3swxxh5b4ebvuxcsa,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  updatedAt: 2021-04-06T15:25:51.034Z
",2021-04-06T15:25:51.048150339Z
3swxxh5b4ebvuxcrz,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T15:25:52.150116961Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  createdAt: 2021-04-06T15:25:51.034Z,
",2021-04-06T15:25:51.048143521Z
